Frame,Time,m_avg_PelvisPosX,m_avg_PelvisPosY,m_avg_PelvisPosZ,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipPosX,m_avg_L_HipPosY,m_avg_L_HipPosZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneePosX,m_avg_L_KneePosY,m_avg_L_KneePosZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnklePosX,m_avg_L_AnklePosY,m_avg_L_AnklePosZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootPosX,m_avg_L_FootPosY,m_avg_L_FootPosZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipPosX,m_avg_R_HipPosY,m_avg_R_HipPosZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneePosX,m_avg_R_KneePosY,m_avg_R_KneePosZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnklePosX,m_avg_R_AnklePosY,m_avg_R_AnklePosZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootPosX,m_avg_R_FootPosY,m_avg_R_FootPosZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1PosX,m_avg_Spine1PosY,m_avg_Spine1PosZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2PosX,m_avg_Spine2PosY,m_avg_Spine2PosZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_L_CollarPosX,m_avg_L_CollarPosY,m_avg_L_CollarPosZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderPosX,m_avg_L_ShoulderPosY,m_avg_L_ShoulderPosZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowPosX,m_avg_L_ElbowPosY,m_avg_L_ElbowPosZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristPosX,m_avg_L_WristPosY,m_avg_L_WristPosZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckPosX,m_avg_NeckPosY,m_avg_NeckPosZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadPosX,m_avg_HeadPosY,m_avg_HeadPosZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarPosX,m_avg_R_CollarPosY,m_avg_R_CollarPosZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderPosX,m_avg_R_ShoulderPosY,m_avg_R_ShoulderPosZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowPosX,m_avg_R_ElbowPosY,m_avg_R_ElbowPosZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristPosX,m_avg_R_WristPosY,m_avg_R_WristPosZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
2305,25.69686,0.06408173,0.4553964,1.150881,350.1048,334.4897,356.6612,0.01027459,0.3771738,1.12104,354.4047,339.3387,353.9526,-0.08136166,0.01111817,1.133188,354.6835,339.2929,354.0029,-0.1092577,-0.4040202,1.124939,11.44101,355.0444,356.295,-0.1617124,-0.4822229,1.225812,355.5751,358.176,5.779013,0.1110371,0.3633818,1.176288,353.3511,339.5399,356.3888,0.1148008,-0.008952796,1.218967,4.00151,339.2352,353.8357,0.07851551,-0.4089767,1.139319,20.13656,353.8193,357.3093,0.0987883,-0.5105445,1.239568,359.7118,0.6846793,0.1306708,0.09129236,0.5679876,1.100199,358.5722,334.048,356.4336,0.08494396,0.7025053,1.12234,358.754,336.964,359.7984,0.03095527,0.8673949,1.078562,353.5573,356.3474,27.57669,-0.09379866,0.8490836,1.054029,32.87751,20.20071,84.21269,-0.1560324,0.6528191,0.9134949,36.39625,19.57167,90.07678,-0.220514,0.4494655,0.7678855,3.463671,4.447242,70.2694,0.1136018,0.961538,1.096109,358.754,336.964,359.7984,0.08644194,1.048937,1.135674,357.9314,36.35473,1.038288,0.1708963,0.8652833,1.133043,356.856,331.1651,333.1646,0.2785051,0.8558125,1.18348,344.8194,57.75549,232.092,0.2073208,0.6638823,1.334991,349.2518,54.29116,228.2853,0.1342733,0.4669287,1.490468,323.5452,211.9596,330.5011,
2306,25.70801,0.07290034,0.4551519,1.154315,350.2497,333.8756,357.39,0.02032255,0.3761753,1.12427,354.8698,340.6198,353.2783,-0.0740903,0.01075739,1.134138,354.634,340.6616,353.2355,-0.1075047,-0.4039553,1.125025,9.405693,356.609,355.5876,-0.1580356,-0.4778441,1.230048,355.6444,358.1924,5.73203,0.1207708,0.3638064,1.18042,353.2793,341.0447,355.8628,0.1222462,-0.008632004,1.222327,4.169418,340.6278,353.2531,0.08054324,-0.4078224,1.141164,20.46556,355.598,356.9056,0.1035337,-0.5101511,1.240043,359.8189,0.6011019,0.2118539,0.09914949,0.5679128,1.103503,358.9344,333.5324,357.1443,0.09073638,0.7023233,1.125606,358.7868,334.8899,0.3672996,0.0368386,0.8665524,1.079306,353.9679,354.9082,25.97363,-0.08762141,0.8518736,1.051111,32.71268,20.11901,84.81593,-0.1470239,0.6550927,0.9100751,36.23672,19.5372,90.70832,-0.2085716,0.4512039,0.7639453,3.132598,3.583927,70.36514,0.1179273,0.9615232,1.099467,358.7868,334.8899,0.3673068,0.08855526,1.048797,1.137706,357.8736,34.3263,1.130431,0.1747415,0.8659335,1.138792,356.7711,328.7489,333.005,0.2800894,0.8561217,1.193735,344.2896,56.76499,232.9034,0.2097972,0.6621445,1.34304,348.7698,53.35904,229.1128,0.1376653,0.4630905,1.496253,324.5153,213.0397,328.2665,
2307,25.71912,0.07290034,0.4551519,1.154315,350.2497,333.8756,357.39,0.02032255,0.3761753,1.12427,354.8698,340.6198,353.2783,-0.0740903,0.01075739,1.134138,354.634,340.6616,353.2355,-0.1075047,-0.4039553,1.125025,9.405693,356.609,355.5876,-0.1580356,-0.4778441,1.230048,355.7303,358.2301,5.627769,0.1207708,0.3638064,1.18042,353.2793,341.0447,355.8628,0.1222462,-0.008632004,1.222327,4.169418,340.6278,353.2531,0.08054324,-0.4078224,1.141164,20.46556,355.598,356.9056,0.1035337,-0.5101511,1.240043,359.8961,0.5176582,0.2540206,0.09914949,0.5679128,1.103503,358.9344,333.5324,357.1443,0.09073638,0.7023233,1.125606,358.7868,334.8899,0.3672996,0.0368386,0.8665524,1.079306,353.9679,354.9082,25.97363,-0.08762141,0.8518736,1.051111,32.51498,20.07182,85.4102,-0.1442677,0.654514,0.9097499,36.044,19.53666,91.33047,-0.20296,0.4500262,0.7632831,2.792307,2.646471,70.41468,0.1179273,0.9615232,1.099467,358.7868,334.8899,0.3673068,0.08855526,1.048797,1.137706,357.8462,32.3246,1.186544,0.1747415,0.8659335,1.138792,356.7711,328.7489,333.005,0.2800894,0.8561217,1.193735,343.6481,55.69472,233.8045,0.2111275,0.6599715,1.340805,348.1803,52.35361,230.0338,0.1403607,0.4586874,1.491724,325.3612,214.1115,326.1118,
2308,25.73023,0.07290034,0.4551519,1.154315,350.2497,333.8756,357.39,0.02032255,0.3761753,1.12427,354.8698,340.6198,353.2783,-0.0740903,0.01075739,1.134138,354.634,340.6616,353.2355,-0.1075047,-0.4039553,1.125025,9.405693,356.609,355.5876,-0.1580356,-0.4778441,1.230048,355.791,358.2391,5.543855,0.1207708,0.3638064,1.18042,353.2793,341.0447,355.8628,0.1222462,-0.008632004,1.222327,4.169418,340.6278,353.2531,0.08054324,-0.4078224,1.141164,20.46556,355.598,356.9056,0.1035337,-0.5101511,1.240043,359.8783,0.5496091,0.2453654,0.09914949,0.5679128,1.103503,358.9344,333.5324,357.1443,0.09073638,0.7023233,1.125606,358.7868,334.8899,0.3672996,0.0368386,0.8665524,1.079306,353.9679,354.9082,25.97363,-0.08762141,0.8518736,1.051111,32.32808,20.00973,85.98609,-0.1415555,0.6539894,0.9094231,35.86135,19.51959,91.933,-0.1974378,0.4489576,0.7626181,2.298877,1.688159,70.40134,0.1179273,0.9615232,1.099467,358.7868,334.8899,0.3673068,0.08855526,1.048797,1.137706,357.8008,30.28924,1.219274,0.1747415,0.8659335,1.138792,356.7711,328.7489,333.005,0.2800894,0.8561217,1.193735,343.0313,54.62733,234.7015,0.2124951,0.6578839,1.338624,347.6142,51.35178,230.9476,0.1431316,0.4544575,1.487306,325.8697,215.5493,323.8514,
2309,25.74128,0.07376873,0.4581584,1.156926,350.8001,334.9279,357.2934,0.02085861,0.3793229,1.127095,355.7109,342.4183,353.4865,-0.07030942,0.01303929,1.135229,355.4587,342.462,353.4415,-0.1007814,-0.401787,1.121935,9.232121,356.5475,355.7047,-0.1513249,-0.4754379,1.227119,355.8272,358.2276,5.47314,0.1223382,0.366704,1.181301,353.2157,339.695,355.3333,0.1194318,-0.005812526,1.222431,4.990167,339.1134,352.508,0.07700923,-0.403171,1.133066,20.93803,356.0421,357.012,0.1009373,-0.5062416,1.230947,359.8129,0.6341328,0.1999134,0.09880437,0.5714613,1.106711,358.739,334.6023,357.069,0.09116115,0.7059482,1.128629,358.9439,334.3371,0.7422534,0.03654435,0.8697775,1.081758,354.4464,351.6415,27.38579,-0.08578259,0.8521432,1.046746,32.06829,20.00428,86.59155,-0.1369321,0.6535656,0.9049951,35.60578,19.56165,92.56677,-0.1899289,0.4478157,0.7581248,1.73396,0.7263626,70.49471,0.1167626,0.9653265,1.102655,358.9439,334.3371,0.7422572,0.0864103,1.052401,1.140582,357.7032,28.23724,1.205764,0.1738756,0.8701535,1.142554,357.2596,329.5716,332.4885,0.279941,0.8593401,1.195906,342.2785,53.45323,235.6958,0.2142029,0.6589261,1.338639,346.9162,50.25039,231.9627,0.1467444,0.4532664,1.485108,326.4706,216.8508,321.7566,
2310,25.75255,0.07376873,0.4581584,1.156926,350.8001,334.9279,357.2934,0.02085861,0.3793229,1.127095,355.7109,342.4183,353.4865,-0.07030942,0.01303929,1.135229,355.4587,342.462,353.4415,-0.1007814,-0.401787,1.121935,9.232121,356.5475,355.7047,-0.1513249,-0.4754379,1.227119,355.8824,358.2004,5.432028,0.1223382,0.366704,1.181301,353.2157,339.695,355.3333,0.1194318,-0.005812526,1.222431,4.990167,339.1134,352.508,0.07700923,-0.403171,1.133066,20.93803,356.0421,357.012,0.1009373,-0.5062416,1.230947,359.7747,0.6598933,0.230822,0.09880437,0.5714613,1.106711,358.739,334.6023,357.069,0.09116115,0.7059482,1.128629,358.9439,334.3371,0.7422534,0.03654435,0.8697775,1.081758,354.4464,351.6415,27.38579,-0.08578259,0.8521432,1.046746,31.61154,19.07519,86.7189,-0.1335861,0.6523719,0.9055054,35.14988,18.64466,92.70372,-0.1831162,0.4453853,0.7591638,0.997305,359.7326,70.78139,0.1167626,0.9653265,1.102655,358.9439,334.3371,0.7422572,0.0864103,1.052401,1.140582,357.5546,26.20704,1.133395,0.1738756,0.8701535,1.142554,357.2596,329.5716,332.4885,0.279941,0.8593401,1.195906,341.0692,51.11982,236.8367,0.2150239,0.6567906,1.335976,345.7685,47.99673,233.1441,0.1484077,0.4489396,1.479712,327.0609,218.4592,319.5933,
2311,25.76352,0.07376873,0.4581584,1.156926,350.8001,334.9279,357.2934,0.02085861,0.3793229,1.127095,355.7109,342.4183,353.4865,-0.07030942,0.01303929,1.135229,355.4587,342.462,353.4415,-0.1007814,-0.401787,1.121935,9.232121,356.5475,355.7047,-0.1513249,-0.4754379,1.227119,355.9488,358.1935,5.368925,0.1223382,0.366704,1.181301,353.2157,339.695,355.3333,0.1194318,-0.005812526,1.222431,4.990167,339.1134,352.508,0.07700923,-0.403171,1.133066,20.93803,356.0421,357.012,0.1009373,-0.5062416,1.230947,359.7679,0.6460854,0.2581293,0.09880437,0.5714613,1.106711,358.739,334.6023,357.069,0.09116115,0.7059482,1.128629,358.9439,334.3371,0.7422534,0.03654435,0.8697775,1.081758,354.4464,351.6415,27.38579,-0.08578259,0.8521432,1.046746,31.01644,17.55245,86.56946,-0.1298056,0.6508327,0.9064653,34.55388,17.11384,92.5537,-0.1754185,0.4422512,0.7611181,0.2157107,358.7639,71.10916,0.1167626,0.9653265,1.102655,358.9439,334.3371,0.7422572,0.0864103,1.052401,1.140582,357.337,24.25439,1.009525,0.1738756,0.8701535,1.142554,357.2596,329.5716,332.4885,0.279941,0.8593401,1.195906,339.5081,47.92429,238.2367,0.215703,0.6545131,1.332944,344.2804,44.89894,234.5932,0.1497837,0.444325,1.473569,327.8373,220.005,317.4354,
2312,25.77474,0.07345688,0.4581543,1.160115,350.8459,334.4093,356.9123,0.0204127,0.3797219,1.12947,356.4573,343.8659,353.7411,-0.06762878,0.01263851,1.135795,355.6825,343.9973,353.6044,-0.09687153,-0.402263,1.122096,9.172859,356.7122,355.6934,-0.1471277,-0.4757935,1.227501,356.0406,358.2154,5.245012,0.1212664,0.3663439,1.184653,353.4481,339.4153,355.2418,0.1181293,-0.006348014,1.224145,4.716221,338.8526,352.5389,0.07563192,-0.4040672,1.136436,20.10358,356.1973,357.1096,0.09983014,-0.5056798,1.235764,359.8177,0.6284095,0.265674,0.09963086,0.5714901,1.110559,359.6666,333.9871,356.6647,0.09164853,0.7055648,1.134761,359.3521,333.0513,0.9633685,0.03700236,0.8692529,1.087434,355.1791,347.6933,29.20896,-0.08209022,0.8478455,1.044313,30.41702,16.04249,86.39697,-0.1225354,0.645008,0.9051598,33.95331,15.59419,92.37995,-0.1644413,0.4348443,0.7609804,359.5888,357.8876,71.326,0.1160942,0.9652264,1.110562,359.3521,333.0513,0.9633683,0.08432116,1.051918,1.1482,357.1078,22.45364,0.8172641,0.172934,0.8702416,1.151292,358.0258,329.4497,332.8252,0.2790219,0.8602285,1.204755,338.1157,44.78835,239.6727,0.2155356,0.6532289,1.338847,342.9593,41.86779,236.062,0.1503875,0.4408115,1.476449,328.7034,222.0199,314.8671,
2313,25.78816,0.07345688,0.4581543,1.160115,350.8459,334.4093,356.9123,0.0204127,0.3797219,1.12947,356.4573,343.8659,353.7411,-0.06762878,0.01263851,1.135795,355.6825,343.9973,353.6044,-0.09687153,-0.402263,1.122096,9.172859,356.7122,355.6934,-0.1471277,-0.4757935,1.227501,356.0995,358.2249,5.080851,0.1212664,0.3663439,1.184653,353.4481,339.4153,355.2418,0.1181293,-0.006348014,1.224145,4.716221,338.8526,352.5389,0.07563192,-0.4040672,1.136436,20.10358,356.1973,357.1096,0.09983014,-0.5056798,1.235764,359.8784,0.6029398,0.2311144,0.09963086,0.5714901,1.110559,359.6666,333.9871,356.6647,0.09164853,0.7055648,1.134761,359.3521,333.0513,0.9633685,0.03700236,0.8692529,1.087434,355.1791,347.6933,29.20896,-0.08209022,0.8478455,1.044313,29.81248,14.65751,86.30616,-0.1189973,0.6434911,0.9064012,33.34815,14.20562,92.29136,-0.1572368,0.4317558,0.7635081,358.9393,357.2192,71.42999,0.1160942,0.9652264,1.110562,359.3521,333.0513,0.9633683,0.08432116,1.051918,1.1482,356.8856,20.80667,0.6002009,0.172934,0.8702416,1.151292,358.0258,329.4497,332.8252,0.2790219,0.8602285,1.204755,336.8599,41.72813,241.2249,0.2167491,0.6509798,1.335892,341.7766,38.92681,237.6307,0.1528463,0.4362542,1.470463,329.6786,223.8844,312.1104,
2314,25.79675,0.07345688,0.4581543,1.160115,350.8459,334.4093,356.9123,0.0204127,0.3797219,1.12947,356.4573,343.8659,353.7411,-0.06762878,0.01263851,1.135795,355.6825,343.9973,353.6044,-0.09687153,-0.402263,1.122096,9.172859,356.7122,355.6934,-0.1471277,-0.4757935,1.227501,356.182,358.2367,4.970878,0.1212664,0.3663439,1.184653,353.4481,339.4153,355.2418,0.1181293,-0.006348014,1.224145,4.716221,338.8526,352.5389,0.07563192,-0.4040672,1.136436,20.10358,356.1973,357.1096,0.09983014,-0.5056798,1.235764,359.894,0.5857378,0.2581487,0.09963086,0.5714901,1.110559,359.6666,333.9871,356.6647,0.09164853,0.7055648,1.134761,359.3521,333.0513,0.9633685,0.03700236,0.8692529,1.087434,355.1791,347.6933,29.20896,-0.08209022,0.8478455,1.044313,29.17984,13.49222,86.31971,-0.1155994,0.6419271,0.907868,32.71562,13.04455,92.31128,-0.1503186,0.4285712,0.7664946,358.3166,356.5105,71.52702,0.1160942,0.9652264,1.110562,359.3521,333.0513,0.9633683,0.08432116,1.051918,1.1482,356.6932,19.23481,0.4052516,0.172934,0.8702416,1.151292,358.0258,329.4497,332.8252,0.2790219,0.8602285,1.204755,335.7827,38.87074,242.7651,0.2181852,0.6488695,1.333154,340.7681,36.19283,239.1726,0.1557561,0.4319784,1.464913,330.681,225.7852,309.2111,
2315,25.80803,0.07281507,0.4576312,1.160497,350.8893,334.1894,356.987,0.01999929,0.3791239,1.12965,356.5516,343.3908,353.7579,-0.06781567,0.01196653,1.134698,355.7426,343.5277,353.6154,-0.09674606,-0.4029356,1.120366,8.788211,356.282,355.7205,-0.1477978,-0.4757593,1.225879,356.2871,358.2406,4.927368,0.1206718,0.365889,1.185198,353.4814,339.5757,355.3658,0.1184818,-0.006800652,1.224776,4.964063,339.0219,352.6097,0.07680754,-0.404316,1.135757,19.60641,356.0024,357.1644,0.1006649,-0.505051,1.236057,359.8617,0.5976757,0.2668547,0.09900017,0.571012,1.11105,359.4067,333.7934,356.7477,0.09103065,0.7052048,1.134594,358.7316,332.143,1.149731,0.03749622,0.8684657,1.084596,354.5246,346.6611,29.41761,-0.08079556,0.8464133,1.039635,28.58469,12.45103,86.39128,-0.1110544,0.639046,0.9046321,32.12097,12.01151,92.39098,-0.1424057,0.4241888,0.7647532,357.672,355.9713,71.54926,0.1164226,0.9645312,1.107905,358.7316,332.143,1.149728,0.08424886,1.0517,1.144072,356.5633,17.79841,0.2172637,0.1724046,0.8698916,1.15058,357.3056,328.3694,332.1956,0.2772702,0.8584798,1.206133,334.8753,36.20317,244.2619,0.2179478,0.6451672,1.331985,339.9238,33.64998,240.6595,0.1570726,0.4262713,1.46113,331.6789,227.5546,306.4301,
2316,25.81902,0.07281507,0.4576312,1.160497,350.8893,334.1894,356.987,0.01999929,0.3791239,1.12965,356.5516,343.3908,353.7579,-0.06781567,0.01196653,1.134698,355.7426,343.5277,353.6154,-0.09674606,-0.4029356,1.120366,8.788211,356.282,355.7205,-0.1477978,-0.4757593,1.225879,356.3598,358.2282,4.891933,0.1206718,0.365889,1.185198,353.4814,339.5757,355.3658,0.1184818,-0.006800652,1.224776,4.964063,339.0219,352.6097,0.07680754,-0.404316,1.135757,19.60641,356.0024,357.1644,0.1006649,-0.505051,1.236057,359.8441,0.6204473,0.2776353,0.09900017,0.571012,1.11105,359.4067,333.7934,356.7477,0.09103065,0.7052048,1.134594,358.7316,332.143,1.149731,0.03749622,0.8684657,1.084596,354.5246,346.6611,29.41761,-0.08079556,0.8464133,1.039635,27.97205,11.55053,86.52726,-0.1079061,0.6375782,0.9062351,31.50927,11.12379,92.53728,-0.1359958,0.4212004,0.7680173,357.0562,355.5611,71.5341,0.1164226,0.9645312,1.107905,358.7316,332.143,1.149728,0.08424886,1.0517,1.144072,356.4517,16.36887,0.07861119,0.1724046,0.8698916,1.15058,357.3056,328.3694,332.1956,0.2772702,0.8584798,1.206133,334.0963,33.64965,245.7876,0.2197146,0.6432349,1.329491,339.2052,31.22853,242.1635,0.1606526,0.4223564,1.456077,332.6154,229.2899,303.6689,
2317,25.83012,0.07281507,0.4576312,1.160497,350.8893,334.1894,356.987,0.01999929,0.3791239,1.12965,356.5516,343.3908,353.7579,-0.06781567,0.01196653,1.134698,355.7426,343.5277,353.6154,-0.09674606,-0.4029356,1.120366,8.788211,356.282,355.7205,-0.1477978,-0.4757593,1.225879,356.418,358.1824,4.862607,0.1206718,0.365889,1.185198,353.4814,339.5757,355.3658,0.1184818,-0.006800652,1.224776,4.964063,339.0219,352.6097,0.07680754,-0.404316,1.135757,19.60641,356.0024,357.1644,0.1006649,-0.505051,1.236057,359.8152,0.6477396,0.2223609,0.09900017,0.571012,1.11105,359.4067,333.7934,356.7477,0.09103065,0.7052048,1.134594,358.7316,332.143,1.149731,0.03749622,0.8684657,1.084596,354.5246,346.6611,29.41761,-0.08079556,0.8464133,1.039635,27.37226,10.75125,86.67163,-0.1050186,0.6361657,0.9079089,30.91043,10.33755,92.69183,-0.1301169,0.4183244,0.7714252,356.4065,355.1417,71.50804,0.1164226,0.9645312,1.107905,358.7316,332.143,1.149728,0.08424886,1.0517,1.144072,356.337,15.04415,359.9866,0.1724046,0.8698916,1.15058,357.3056,328.3694,332.1956,0.2772702,0.8584798,1.206133,333.4194,31.22308,247.2998,0.2216545,0.6414124,1.327165,338.5846,28.93683,243.646,0.1645831,0.4186634,1.451365,333.5831,230.984,301.0341,
2318,25.8412,0.07401434,0.4554642,1.161244,351.007,334.0499,356.7701,0.02109934,0.3771954,1.129964,356.7242,342.6799,353.5242,-0.06787046,0.01028955,1.132401,355.8642,342.8291,353.3727,-0.09803383,-0.4044617,1.116349,7.867539,355.6552,355.5203,-0.1505185,-0.475378,1.222457,356.4954,358.1252,4.788171,0.12157,0.3635188,1.18577,353.5938,339.2774,355.1227,0.1179448,-0.009290576,1.224094,4.91312,338.6873,352.4059,0.07532293,-0.4066131,1.134664,19.65277,355.2592,356.8357,0.09753462,-0.5075929,1.235095,359.8467,0.6303548,0.2476891,0.1006282,0.5689512,1.112272,359.7136,333.6118,356.5267,0.09272763,0.7029966,1.136663,359.0569,331.0912,0.5397737,0.0412063,0.8671069,1.087335,354.982,345.3549,29.31333,-0.07601605,0.8454142,1.039491,26.75597,9.996392,86.82745,-0.09744246,0.633741,0.9095764,30.29514,9.59648,92.85826,-0.1196426,0.4144223,0.7749693,355.7813,354.9018,71.39658,0.1203152,0.9623993,1.113074,359.0569,331.0912,0.5397677,0.08804814,1.049418,1.149518,356.208,13.76398,359.943,0.1748708,0.8669618,1.155819,357.3482,326.733,330.9069,0.2778117,0.8528979,1.214288,332.8488,28.87565,248.7987,0.2241913,0.6340868,1.333059,338.0661,26.72694,245.1075,0.1691674,0.4095488,1.454939,334.5193,232.7084,298.536,
2319,25.85235,0.07401434,0.4554642,1.161244,351.007,334.0499,356.7701,0.02109934,0.3771954,1.129964,356.7242,342.6799,353.5242,-0.06787046,0.01028955,1.132401,355.8642,342.8291,353.3727,-0.09803383,-0.4044617,1.116349,7.867539,355.6552,355.5203,-0.1505185,-0.475378,1.222457,356.6311,358.1432,4.582795,0.12157,0.3635188,1.18577,353.5938,339.2774,355.1227,0.1179448,-0.009290576,1.224094,4.91312,338.6873,352.4059,0.07532293,-0.4066131,1.134664,19.65277,355.2592,356.8357,0.09753462,-0.5075929,1.235095,359.8892,0.5880017,0.2970765,0.1006282,0.5689512,1.112272,359.7136,333.6118,356.5267,0.09272763,0.7029966,1.136663,359.0569,331.0912,0.5397737,0.0412063,0.8671069,1.087335,354.982,345.3549,29.31333,-0.07601605,0.8454142,1.039491,26.17397,9.298569,86.96432,-0.09492451,0.6324182,0.9113596,29.71403,8.910699,93.00426,-0.1145162,0.4117292,0.7786,355.1656,354.7122,71.33498,0.1203152,0.9623993,1.113074,359.0569,331.0912,0.5397677,0.08804814,1.049418,1.149518,356.0646,12.60379,359.9493,0.1748708,0.8669618,1.155819,357.3482,326.733,330.9069,0.2778117,0.8528979,1.214288,332.404,26.66026,250.3033,0.2263912,0.632343,1.330784,337.67,24.65373,246.5663,0.1736246,0.4060155,1.450331,335.5248,234.312,296.1627,
2320,25.86351,0.07401434,0.4554642,1.161244,351.007,334.0499,356.7701,0.02109934,0.3771954,1.129964,356.7242,342.6799,353.5242,-0.06787046,0.01028955,1.132401,355.8642,342.8291,353.3727,-0.09803383,-0.4044617,1.116349,7.867539,355.6552,355.5203,-0.1505185,-0.475378,1.222457,356.7816,358.2264,4.208565,0.12157,0.3635188,1.18577,353.5938,339.2774,355.1227,0.1179448,-0.009290576,1.224094,4.91312,338.6873,352.4059,0.07532293,-0.4066131,1.134664,19.65277,355.2592,356.8357,0.09753462,-0.5075929,1.235095,359.9004,0.5896809,0.298276,0.1006282,0.5689512,1.112272,359.7136,333.6118,356.5267,0.09272763,0.7029966,1.136663,359.0569,331.0912,0.5397737,0.0412063,0.8671069,1.087335,354.982,345.3549,29.31333,-0.07601605,0.8454142,1.039491,25.5872,8.662902,87.09836,-0.09259778,0.6311081,0.9132357,29.12803,8.28675,93.14726,-0.1097783,0.4090615,0.7824201,354.5678,354.6329,71.34549,0.1203152,0.9623993,1.113074,359.0569,331.0912,0.5397677,0.08804814,1.049418,1.149518,355.9512,11.50443,7.930538E-05,0.1748708,0.8669618,1.155819,357.3482,326.733,330.9069,0.2778117,0.8528979,1.214288,332.0169,24.54094,251.7786,0.2287008,0.6307305,1.328698,337.3273,22.67652,247.9923,0.1783042,0.4027482,1.446103,336.6562,235.7758,293.8576,
2321,25.87453,0.07447603,0.4572147,1.163004,352.6834,331.827,356.1499,0.02320736,0.3797869,1.127214,356.9067,345.4603,354.377,-0.05995226,0.01158029,1.134273,356.0836,345.5904,354.2336,-0.08444957,-0.4035998,1.11973,5.680885,354.9664,355.8162,-0.1381498,-0.4705028,1.227818,356.8959,358.2762,3.855233,0.1214092,0.3647031,1.186582,354.4769,339.056,354.8352,0.1179338,-0.008680344,1.218854,5.394664,338.4405,352.208,0.07562513,-0.405168,1.12565,17.51559,355.1566,356.9245,0.09743954,-0.5023685,1.229827,359.8879,0.612487,0.2666528,0.102541,0.5722482,1.11867,359.8523,331.3913,355.9487,0.09473173,0.706187,1.143669,359.3553,328.1817,358.261,0.05094581,0.8730016,1.095966,357.3292,338.6727,24.93383,-0.06052371,0.8616417,1.033147,25.02991,8.125997,87.29148,-0.07479709,0.6461167,0.9086969,28.57184,7.765418,93.35063,-0.08958603,0.422807,0.7797523,354.0683,354.8145,71.44003,0.1315378,0.9650508,1.128109,359.3553,328.1817,358.261,0.1001464,1.052176,1.165061,355.8809,10.46707,0.08623891,0.1808237,0.8669123,1.171138,357.7842,325.1386,326.5885,0.2808416,0.844056,1.23186,331.7593,22.63442,253.1457,0.2339329,0.6203882,1.344254,337.1076,20.90457,249.3083,0.1857965,0.3908663,1.45959,337.8063,237.1189,291.6557,
